step,error,energy,q0,q1,q2,q3,q4,q5
2998,1.66554,0.0146851,-0.290918,-0.129258,-0.114158,0.296925,-0.244809,-0.588834
2999,1.6649,0.0270769,-0.286412,-0.132862,-0.12153,0.298314,-0.23938,-0.590133
3000,1.66863,0.0200163,-0.278502,-0.126574,-0.120371,0.298874,-0.239801,-0.58386
3001,1.64798,0.0101292,-0.276526,-0.127503,-0.120323,0.302635,-0.241758,-0.590526
3002,1.65927,0.0131497,-0.275416,-0.138436,-0.121685,0.299706,-0.242993,-0.588295
3003,1.66653,0.0189867,-0.275738,-0.134984,-0.12839,0.306591,-0.240055,-0.600798
3004,1.68656,0.026315,-0.279452,-0.141051,-0.119159,0.298206,-0.250956,-0.603064
3005,1.69189,0.0157791,-0.269716,-0.141025,-0.126067,0.297764,-0.252658,-0.60815
3006,1.69538,0.0269511,-0.283209,-0.139661,-0.131682,0.29552,-0.247158,-0.600808
3007,1.69804,0.00281748,-0.283282,-0.14068,-0.127773,0.291175,-0.249925,-0.600312
3008,1.69315,0.0192799,-0.28764,-0.147983,-0.116615,0.287005,-0.255564,-0.596892
3009,1.6917,0.0219559,-0.282656,-0.146965,-0.118311,0.28848,-0.254363,-0.596245
3010,1.68702,0.0279826,-0.281067,-0.153896,-0.122847,0.281367,-0.260646,-0.602079
3011,1.7019,0.0243568,-0.283046,-0.154123,-0.124208,0.281186,-0.253181,-0.593339
3012,1.68908,0.0141172,-0.282384,-0.156348,-0.119107,0.279367,-0.24749,-0.594176
3013,1.67887,0.0142372,-0.274264,-0.145145,-0.126273,0.273312,-0.23761,-0.597471
3014,1.65408,0.0106024,-0.278437,-0.145746,-0.128443,0.27053,-0.236891,-0.5934
3015,1.65345,0.0325081,-0.27699,-0.141769,-0.133738,0.27378,-0.238194,-0.597401
3016,1.66187,0.00871076,-0.271965,-0.148759,-0.140757,0.278438,-0.237312,-0.592548
3017,1.66978,0.0169261,-0.273661,-0.150936,-0.139964,0.276926,-0.23069,-0.590724
3018,1.6629,0.00923648,-0.28063,-0.167639,-0.143142,0.276646,-0.24046,-0.596709
3019,1.70523,0.0308574,-0.276001,-0.167923,-0.128328,0.273791,-0.243792,-0.601387
3020,1.69122,0.0161996,-0.280392,-0.168466,-0.132268,0.26971,-0.257974,-0.596987
3021,1.7058,0.0201371,-0.282097,-0.161558,-0.126105,0.269728,-0.262369,-0.599761
3022,1.70162,0.0307538,-0.289006,-0.166225,-0.126582,0.277812,-0.254852,-0.596386
3023,1.71086,0.0206629,-0.296039,-0.160641,-0.132331,0.278988,-0.255549,-0.594315
3024,1.71786,0.0195823,-0.306787,-0.151306,-0.13648,0.26892,-0.259703,-0.589353
3025,1.71255,0.0119735,-0.302759,-0.154584,-0.13458,0.278059,-0.253362,-0.599701
3026,1.72304,0.00744827,-0.306511,-0.165147,-0.137713,0.288385,-0.260725,-0.597452
3027,1.75593,0.0168293,-0.305008,-0.158243,-0.128435,0.300492,-0.258346,-0.595011
3028,1.74553,0.0131767,-0.302257,-0.16529,-0.140055,0.290957,-0.259293,-0.597193
3029,1.75504,0.0262251,-0.300227,-0.171308,-0.145519,0.296708,-0.268614,-0.592859
3030,1.77524,0.014448,-0.296229,-0.175925,-0.147181,0.294161,-0.271986,-0.597323
3031,1.78281,0.0351023,-0.289431,-0.176462,-0.144821,0.299153,-0.277651,-0.609554
3032,1.79707,0.0278196,-0.280916,-0.176625,-0.145424,0.299261,-0.276231,-0.616556
3033,1.79501,0.00443451,-0.282978,-0.165956,-0.146997,0.295163,-0.27066,-0.629638
3034,1.79139,0.00977344,-0.281071,-0.161098,-0.139308,0.289356,-0.26678,-0.625046
3035,1.76266,0.0102456,-0.275162,-0.154346,-0.136665,0.295082,-0.27445,-0.625214
3036,1.76092,0.00749919,-0.280446,-0.15679,-0.134335,0.301281,-0.271652,-0.622192
3037,1.7667,0.00560316,-0.28204,-0.153747,-0.136379,0.296211,-0.264436,-0.62022
3038,1.75303,0.017216,-0.276191,-0.148567,-0.139497,0.297274,-0.266335,-0.619661
3039,1.74753,0.014798,-0.281589,-0.151636,-0.151305,0.29522,-0.265808,-0.618057
3040,1.76362,0.019461,-0.282625,-0.157514,-0.145871,0.297211,-0.259114,-0.628643
3041,1.77098,0.0212063,-0.282394,-0.156866,-0.151049,0.2935,-0.25369,-0.630527
3042,1.76803,0.0168646,-0.27621,-0.156806,-0.149161,0.29501,-0.256792,-0.630555
3043,1.76453,0.0146178,-0.277881,-0.1575,-0.15497,0.301556,-0.267276,-0.629344
3044,1.78853,0.0255952,-0.278546,-0.164811,-0.149331,0.30229,-0.269615,-0.622085
3045,1.78668,0.0220336,-0.285454,-0.165662,-0.146611,0.299399,-0.261345,-0.623842
3046,1.78231,0.0126663,-0.283793,-0.155399,-0.143035,0.297554,-0.25559,-0.629242
3047,1.76461,0.00581013,-0.280611,-0.151111,-0.1439,0.301445,-0.250118,-0.638024
3048,1.76521,0.0254946,-0.276268,-0.144799,-0.148929,0.312023,-0.242646,-0.641304
3049,1.76597,0.0257944,-0.286114,-0.15248,-0.147121,0.314652,-0.237996,-0.639179
3050,1.77754,0.0125906,-0.290594,-0.151142,-0.150126,0.320619,-0.240522,-0.633903
3051,1.78691,0.0372953,-0.28857,-0.15529,-0.14984,0.324333,-0.239868,-0.641277
3052,1.79918,0.0222278,-0.295733,-0.156244,-0.149908,0.321503,-0.236814,-0.643009
3053,1.80321,0.01418,-0.295974,-0.152611,-0.147348,0.325035,-0.242244,-0.647009
3054,1.81022,0.0220862,-0.293669,-0.150631,-0.141546,0.330136,-0.241433,-0.645653
3055,1.80307,0.0258464,-0.2875,-0.14687,-0.138862,0.328742,-0.238756,-0.643617
3056,1.78435,0.0302655,-0.288195,-0.150828,-0.137598,0.336111,-0.239314,-0.652184
3057,1.80423,0.0112795,-0.290411,-0.153819,-0.139991,0.351794,-0.239448,-0.654853
3058,1.83032,0.0232068,-0.284181,-0.153039,-0.142879,0.35118,-0.236976,-0.651789
3059,1.82004,0.00822138,-0.28126,-0.162065,-0.143057,0.352707,-0.242985,-0.649916
3060,1.83199,0.0220111,-0.279748,-0.170148,-0.142387,0.348954,-0.240812,-0.641993
3061,1.82404,0.0237142,-0.289579,-0.166117,-0.132934,0.343788,-0.24459,-0.640416
3062,1.81742,0.0268744,-0.283792,-0.175384,-0.124768,0.340228,-0.242239,-0.636622
3063,1.80303,0.00919555,-0.278256,-0.175658,-0.11728,0.346814,-0.237286,-0.638341
3064,1.79364,0.0283583,-0.279985,-0.175999,-0.121398,0.345748,-0.234235,-0.647742
3065,1.80511,0.0230668,-0.281513,-0.170058,-0.123633,0.338147,-0.22987,-0.651233
3066,1.79445,0.0139537,-0.280984,-0.171078,-0.119873,0.3425,-0.228882,-0.656713
3067,1.80003,0.0257874,-0.283784,-0.16997,-0.119864,0.353811,-0.229835,-0.655352
3068,1.81262,0.020565,-0.291064,-0.172567,-0.120407,0.355288,-0.242691,-0.655147
3069,1.83716,0.0173073,-0.295111,-0.1752,-0.129252,0.348429,-0.244586,-0.658142
3070,1.85072,0.0136228,-0.297447,-0.175316,-0.1252,0.351168,-0.247622,-0.654861
3071,1.85161,0.0160672,-0.294159,-0.178713,-0.127691,0.346305,-0.246536,-0.658479
3072,1.85188,0.013721,-0.298713,-0.176801,-0.132505,0.341492,-0.243023,-0.653754
3073,1.84629,0.00419651,-0.293021,-0.174853,-0.130817,0.341149,-0.242388,-0.658468
3074,1.84069,0.0112716,-0.294957,-0.178285,-0.125482,0.343461,-0.237733,-0.663097
3075,1.84302,0.0411411,-0.29945,-0.178975,-0.116472,0.335422,-0.238314,-0.662385
3076,1.83102,0.0104492,-0.302059,-0.18205,-0.112964,0.333291,-0.238026,-0.668516
3077,1.83691,0.0271027,-0.298582,-0.178258,-0.106472,0.339088,-0.235495,-0.662919
3078,1.82081,0.0113628,-0.306817,-0.178815,-0.115084,0.339975,-0.230613,-0.655435
3079,1.82674,0.0249969,-0.316533,-0.171738,-0.118273,0.343151,-0.231046,-0.667254
3080,1.84799,0.0250914,-0.327177,-0.170951,-0.129309,0.342459,-0.227667,-0.664536
3081,1.8621,0.0212444,-0.322736,-0.174214,-0.124388,0.343493,-0.217872,-0.66995
3082,1.85265,0.016096,-0.324522,-0.177734,-0.123676,0.343263,-0.216454,-0.683243
3083,1.86889,0.0144935,-0.323944,-0.176987,-0.120023,0.343776,-0.215929,-0.689198
3084,1.86986,0.00943421,-0.318198,-0.179867,-0.127946,0.345013,-0.21803,-0.691968
3085,1.88102,0.0131731,-0.316159,-0.184338,-0.129206,0.338131,-0.21255,-0.68794
3086,1.86832,0.00982933,-0.321045,-0.173976,-0.132404,0.350331,-0.215982,-0.690193
3087,1.88393,0.00701228,-0.316745,-0.169631,-0.122706,0.345901,-0.204517,-0.694619
3088,1.85412,0.0162728,-0.319973,-0.169188,-0.122855,0.342296,-0.210068,-0.699482
3089,1.86386,0.0133358,-0.316394,-0.163456,-0.118467,0.34621,-0.20482,-0.692485
3090,1.84183,0.0168398,-0.307948,-0.162593,-0.121571,0.351727,-0.207087,-0.691622
3091,1.84255,0.0141884,-0.308076,-0.167107,-0.12454,0.352526,-0.206724,-0.689278
3092,1.84825,0.0161305,-0.30538,-0.163523,-0.124572,0.358308,-0.212326,-0.693176
3093,1.85729,0.021327,-0.297809,-0.164424,-0.122687,0.363531,-0.208284,-0.689845
3094,1.84658,0.0392888,-0.298918,-0.168988,-0.114771,0.367463,-0.219398,-0.685915
3095,1.85545,0.0176391,-0.300932,-0.167841,-0.112934,0.376966,-0.207621,-0.687889
3096,1.85418,0.0220503,-0.304233,-0.169769,-0.111051,0.376128,-0.198333,-0.684401
3097,1.84392,0.0209094,-0.298694,-0.169767,-0.108951,0.377216,-0.198593,-0.68753
3098,1.84075,0.0256544,-0.301184,-0.163145,-0.110796,0.380959,-0.196332,-0.689265
3099,1.84168,0.013862,-0.298677,-0.164601,-0.108192,0.387611,-0.197886,-0.691795
3100,1.84876,0.0105276,-0.284812,-0.160617,-0.107723,0.393582,-0.188355,-0.688039
3101,1.82313,0.0175154,-0.283664,-0.160849,-0.108735,0.401384,-0.191551,-0.681043
3102,1.82723,0.0298872,-0.278702,-0.157325,-0.104486,0.392752,-0.193801,-0.684041
3103,1.81111,0.0196136,-0.285664,-0.151439,-0.0985396,0.383744,-0.193692,-0.68711
3104,1.80019,0.0206845,-0.288465,-0.142177,-0.0929435,0.381219,-0.19059,-0.69365
3105,1.78905,0.0139187,-0.279772,-0.147766,-0.0910452,0.378297,-0.199317,-0.69565
3106,1.79185,0.00845866,-0.285411,-0.144532,-0.0903558,0.375392,-0.199598,-0.693691
3107,1.78898,0.0197023,-0.284555,-0.13761,-0.0991233,0.376493,-0.193012,-0.694261
3108,1.78506,0.0102871,-0.272021,-0.140842,-0.0993841,0.37301,-0.187951,-0.692371
3109,1.76558,0.0272417,-0.27858,-0.138939,-0.104542,0.379327,-0.177157,-0.691348
3110,1.76989,0.0164453,-0.286318,-0.139481,-0.102682,0.381915,-0.174184,-0.699611
3111,1.78419,0.0179972,-0.285507,-0.136024,-0.106711,0.378913,-0.177056,-0.69208
3112,1.77629,0.0093367,-0.279726,-0.134809,-0.102703,0.377383,-0.163763,-0.691515
3113,1.7499,0.0142003,-0.276427,-0.1298,-0.0932165,0.371831,-0.164192,-0.691208
3114,1.72667,0.0180192,-0.272924,-0.139955,-0.0879113,0.369037,-0.171044,-0.694281
3115,1.73515,0.009867,-0.278496,-0.143157,-0.0903784,0.372667,-0.171232,-0.692437
3116,1.74837,0.00571713,-0.281152,-0.148156,-0.0914181,0.365594,-0.17112,-0.689349
3117,1.74679,0.0227237,-0.287433,-0.148162,-0.0955507,0.360276,-0.16708,-0.685397
3118,1.7439,0.0176849,-0.281347,-0.144457,-0.100591,0.362863,-0.177966,-0.685597
3119,1.75282,0.0147074,-0.286587,-0.148679,-0.0984391,0.36693,-0.176746,-0.682057
3120,1.75944,0.0219466,-0.283093,-0.151159,-0.0960003,0.372282,-0.188011,-0.683655
3121,1.7742,0.0121776,-0.286911,-0.150483,-0.10682,0.37137,-0.194425,-0.683987
3122,1.794,0.0101093,-0.28981,-0.152017,-0.106797,0.367704,-0.193719,-0.684895
3123,1.79494,0.0190891,-0.280447,-0.152551,-0.102813,0.358664,-0.190537,-0.688212
3124,1.77322,0.00273522,-0.280661,-0.160583,-0.103253,0.352876,-0.187129,-0.697239
3125,1.78174,0.0101671,-0.278905,-0.158915,-0.106266,0.35119,-0.186402,-0.701672
3126,1.78335,0.00585814,-0.281801,-0.151697,-0.102059,0.355283,-0.186794,-0.6969
3127,1.77453,0.00928571,-0.275379,-0.159853,-0.102028,0.353724,-0.190626,-0.712191
3128,1.7938,0.0157867,-0.272137,-0.157149,-0.0984706,0.350425,-0.193273,-0.715654
3129,1.78711,0.0185202,-0.270071,-0.155246,-0.102982,0.350289,-0.182093,-0.715971
3130,1.77665,0.0136685,-0.266058,-0.149076,-0.102489,0.353858,-0.190672,-0.720642
3131,1.78279,0.00731826,-0.264941,-0.146076,-0.10147,0.341511,-0.191934,-0.72602
3132,1.77195,0.0131353,-0.266132,-0.139586,-0.104936,0.337708,-0.192928,-0.719936
3133,1.76123,0.0124876,-0.262431,-0.137525,-0.106003,0.345579,-0.183513,-0.714051
3134,1.7491,0.0256411,-0.25947,-0.146151,-0.107412,0.342616,-0.181666,-0.6989
3135,1.73621,0.021849,-0.256797,-0.151804,-0.110289,0.34314,-0.169747,-0.694451
3136,1.72623,0.0115652,-0.257553,-0.14473,-0.109367,0.335192,-0.174812,-0.69439
3137,1.71604,0.0107564,-0.247568,-0.14029,-0.112912,0.329615,-0.174437,-0.689556
3138,1.69438,0.0187011,-0.242308,-0.140821,-0.106476,0.332141,-0.172793,-0.689499
3139,1.68404,0.0126185,-0.248771,-0.140924,-0.0973202,0.334339,-0.175423,-0.692934
3140,1.68971,0.0163367,-0.252377,-0.143634,-0.100635,0.339976,-0.16654,-0.698321
3141,1.70148,0.00700979,-0.259157,-0.14153,-0.0993686,0.34495,-0.162649,-0.691342
3142,1.699,0.0263652,-0.257322,-0.147924,-0.106921,0.352716,-0.144431,-0.696608
3143,1.70592,0.00450056,-0.27182,-0.15359,-0.111917,0.34845,-0.152689,-0.692631
3144,1.7311,0.011228,-0.270301,-0.154337,-0.109101,0.343622,-0.153823,-0.694837
3145,1.72602,0.0182513,-0.26692,-0.152756,-0.106339,0.349916,-0.161295,-0.696365
3146,1.73359,0.0168652,-0.263247,-0.138467,-0.109067,0.356909,-0.159132,-0.697694
3147,1.72452,0.0204752,-0.265314,-0.136515,-0.117242,0.353375,-0.153694,-0.694877
3148,1.72102,0.0229641,-0.261203,-0.138662,-0.111245,0.356278,-0.155968,-0.68652
3149,1.70987,0.0156235,-0.25892,-0.139417,-0.10202,0.354314,-0.154496,-0.684387
3150,1.69355,0.0149013,-0.255317,-0.140029,-0.0935386,0.353298,-0.157443,-0.685342
3151,1.68497,0.00677808,-0.252793,-0.131763,-0.0991916,0.359305,-0.159382,-0.682481
3152,1.68492,0.0136313,-0.258284,-0.134689,-0.0946296,0.36258,-0.157515,-0.684475
3153,1.69217,0.00347314,-0.255487,-0.130871,-0.0950853,0.368118,-0.156804,-0.685508
3154,1.69187,0.0193681,-0.249036,-0.131659,-0.0940398,0.365248,-0.154312,-0.692693
3155,1.68699,0.0132749,-0.251363,-0.127628,-0.0839056,0.361457,-0.151248,-0.690691
3156,1.66629,0.0166617,-0.241017,-0.126834,-0.0847671,0.365547,-0.151253,-0.695319
3157,1.66474,0.0174727,-0.235274,-0.12514,-0.0905543,0.368464,-0.157816,-0.696487
3158,1.67374,0.014749,-0.22927,-0.128318,-0.0855271,0.367474,-0.156124,-0.680885
3159,1.6476,0.0261678,-0.228598,-0.129956,-0.0882109,0.364105,-0.159092,-0.676638
3160,1.6466,0.0234655,-0.224273,-0.123292,-0.088572,0.37207,-0.151471,-0.675947
3161,1.63562,0.0166893,-0.214967,-0.122439,-0.0885428,0.370702,-0.153313,-0.67545
3162,1.62542,0.0242975,-0.205438,-0.121049,-0.0819332,0.370743,-0.154502,-0.67564
3163,1.6093,0.0250052,-0.205134,-0.116256,-0.0864695,0.372644,-0.154242,-0.674417
3164,1.60916,0.0136974,-0.216707,-0.118029,-0.0880406,0.372693,-0.152478,-0.680129
3165,1.62808,0.0189261,-0.2227,-0.119502,-0.0847338,0.370197,-0.156725,-0.682129
3166,1.63599,0.0292331,-0.218956,-0.118796,-0.0892363,0.374293,-0.160968,-0.676767
3167,1.63902,0.0163816,-0.209382,-0.123112,-0.0875741,0.373479,-0.16583,-0.676399
3168,1.63578,0.00645551,-0.203495,-0.12271,-0.0862242,0.367592,-0.170215,-0.674168
3169,1.62441,0.0179492,-0.208752,-0.124496,-0.0825209,0.36187,-0.165433,-0.676824
3170,1.61989,0.0135241,-0.209308,-0.120942,-0.0858974,0.359185,-0.169333,-0.677251
3171,1.62192,0.010201,-0.201563,-0.116318,-0.0860541,0.362473,-0.170405,-0.683652
3172,1.62046,0.0150662,-0.200013,-0.120573,-0.0908697,0.369921,-0.160182,-0.687302
3173,1.62886,0.024978,-0.198544,-0.109401,-0.0983459,0.368767,-0.17167,-0.694963
3174,1.64169,0.0192606,-0.202061,-0.112035,-0.105229,0.369272,-0.170041,-0.688551
3175,1.64719,0.0255814,-0.197315,-0.108019,-0.105968,0.363707,-0.173004,-0.697466
3176,1.64548,0.0220039,-0.202239,-0.111653,-0.0999104,0.360512,-0.170226,-0.696413
3177,1.64095,0.00529817,-0.195082,-0.0999634,-0.100925,0.360329,-0.165188,-0.695556
3178,1.61704,0.0301231,-0.196129,-0.0927105,-0.106364,0.356868,-0.168847,-0.69959
3179,1.62051,0.0241973,-0.193953,-0.0914326,-0.105548,0.359001,-0.169893,-0.700301
3180,1.62013,0.0132626,-0.195533,-0.0900307,-0.110917,0.366197,-0.180269,-0.692344
3181,1.63529,0.0257187,-0.193893,-0.0850981,-0.116185,0.372211,-0.175529,-0.679103
3182,1.62202,0.0287657,-0.20679,-0.0809276,-0.117283,0.370576,-0.17566,-0.675897
3183,1.62713,0.0165082,-0.212803,-0.0815672,-0.114959,0.357689,-0.182924,-0.681166
3184,1.63111,0.00469155,-0.216663,-0.0802755,-0.114049,0.356153,-0.179176,-0.682526
3185,1.62884,0.0135694,-0.217137,-0.0791232,-0.118143,0.349033,-0.188396,-0.699004
3186,1.65084,0.0131687,-0.217651,-0.0747449,-0.112255,0.354715,-0.182519,-0.701296
3187,1.64318,0.0232165,-0.213775,-0.072448,-0.106918,0.368769,-0.186801,-0.698325
3188,1.64704,0.0133863,-0.214641,-0.0822721,-0.104735,0.363832,-0.191963,-0.700665
3189,1.65811,0.026174,-0.206098,-0.0731593,-0.0981106,0.362607,-0.189219,-0.699024
3190,1.62822,0.0164173,-0.20963,-0.0791553,-0.102367,0.362424,-0.185828,-0.698313
3191,1.63772,0.0137614,-0.205315,-0.0837719,-0.1105,0.353656,-0.182453,-0.697323
3192,1.63302,0.0267209,-0.204768,-0.0741717,-0.112187,0.346738,-0.181539,-0.699682
3193,1.61909,0.010985,-0.204087,-0.0733425,-0.119023,0.342148,-0.174046,-0.703231
3194,1.61588,0.00726952,-0.202121,-0.0736943,-0.111926,0.346926,-0.174222,-0.693199
3195,1.60209,0.0129671,-0.205599,-0.0832126,-0.113392,0.348038,-0.177464,-0.700553
3196,1.62826,0.023078,-0.205534,-0.0820344,-0.124382,0.340599,-0.178921,-0.704587
3197,1.63606,0.029796,-0.19991,-0.0753315,-0.129328,0.346491,-0.182179,-0.690399
3198,1.62364,0.0125763,-0.208197,-0.0817429,-0.129145,0.343694,-0.184931,-0.691064
3199,1.63877,0.0146488,-0.203364,-0.0795853,-0.125951,0.335052,-0.175592,-0.692147
3200,1.61169,0.00429398,-0.197208,-0.0818102,-0.122705,0.341661,-0.174477,-0.692161
3201,1.61002,0.00779186,-0.197476,-0.0825792,-0.117024,0.345926,-0.185379,-0.68813
3202,1.61651,0.00470744,-0.198791,-0.0823301,-0.118895,0.34536,-0.180749,-0.692577
3203,1.6187,0.0105992,-0.198299,-0.0869612,-0.110995,0.346861,-0.182003,-0.698727
3204,1.62385,0.0083517,-0.195226,-0.0838558,-0.121042,0.346548,-0.17877,-0.695018
3205,1.62046,0.0171239,-0.198082,-0.0662067,-0.127715,0.349764,-0.173028,-0.701585
3206,1.61638,0.0193371,-0.191416,-0.0668689,-0.118064,0.341131,-0.168525,-0.69111
3207,1.57712,0.017663,-0.191319,-0.068451,-0.124519,0.346351,-0.17624,-0.691814
3208,1.59869,0.00867172,-0.183633,-0.0750065,-0.131345,0.347558,-0.181565,-0.688133
3209,1.60724,0.009894,-0.187338,-0.0719206,-0.137071,0.349348,-0.177222,-0.699453
3210,1.62235,0.0128776,-0.19017,-0.0660502,-0.149595,0.341002,-0.165824,-0.697609
3211,1.61025,0.0204215,-0.193949,-0.06782,-0.146447,0.34707,-0.159422,-0.705234
3212,1.61994,0.00488086,-0.185806,-0.0686258,-0.139532,0.340751,-0.160959,-0.696916
3213,1.59259,0.0212985,-0.179145,-0.070118,-0.134302,0.338107,-0.166138,-0.699363
3214,1.58717,0.0156099,-0.181299,-0.072571,-0.141133,0.341456,-0.170048,-0.698437
3215,1.60494,0.00280171,-0.174292,-0.0713283,-0.139183,0.34117,-0.170519,-0.701553
3216,1.59805,0.0200279,-0.169835,-0.0699369,-0.139441,0.336044,-0.159604,-0.69637
3217,1.57123,0.0086777,-0.166359,-0.0738747,-0.145309,0.341342,-0.155833,-0.688235
3218,1.57095,0.0151129,-0.172246,-0.0811824,-0.149953,0.345274,-0.147925,-0.684768
3219,1.58135,0.0176594,-0.171478,-0.0789627,-0.155133,0.339113,-0.145756,-0.684815
3220,1.57526,0.0204608,-0.175563,-0.0749373,-0.155332,0.342668,-0.144444,-0.69325
3221,1.58619,0.015125,-0.179456,-0.0743786,-0.147992,0.344063,-0.144725,-0.696591
3222,1.58721,0.0106174,-0.186657,-0.076126,-0.143281,0.346086,-0.156461,-0.697192
3223,1.6058,0.00927844,-0.19302,-0.0690324,-0.140092,0.356004,-0.160641,-0.699074
3224,1.61786,0.0118363,-0.19014,-0.0721877,-0.138233,0.348276,-0.162589,-0.704026
3225,1.61545,0.0131325,-0.181188,-0.0640887,-0.138608,0.345523,-0.165465,-0.70449
3226,1.59936,0.0182746,-0.170921,-0.0720728,-0.133404,0.34693,-0.163879,-0.705678
3227,1.59288,0.0182859,-0.169163,-0.0716017,-0.127982,0.346688,-0.158749,-0.700929
3228,1.57511,0.00903293,-0.165499,-0.0741602,-0.131077,0.346262,-0.169988,-0.69876
3229,1.58575,0.0101582,-0.166728,-0.067063,-0.126328,0.348639,-0.176749,-0.696444
3230,1.58195,0.0264076,-0.157945,-0.0668338,-0.125493,0.348515,-0.182402,-0.695632
3231,1.57682,0.0168965,-0.160746,-0.0652794,-0.135288,0.341897,-0.188092,-0.701796
3232,1.5931,0.0149995,-0.160033,-0.0624221,-0.148339,0.342343,-0.1911,-0.711024
3233,1.61526,0.0143627,-0.158085,-0.0699124,-0.150957,0.335744,-0.188143,-0.71359
3234,1.61643,0.0174788,-0.158,-0.0683116,-0.162222,0.331376,-0.193029,-0.716991
3235,1.62993,0.0138443,-0.15894,-0.0623773,-0.158219,0.332865,-0.187759,-0.722102
3236,1.62226,0.0251327,-0.158005,-0.0604826,-0.158364,0.328991,-0.185593,-0.717908
3237,1.60934,0.0231475,-0.165402,-0.0637794,-0.162722,0.335748,-0.184493,-0.722326
3238,1.63447,0.00727898,-0.163145,-0.0545348,-0.165911,0.338622,-0.188866,-0.720852
3239,1.63193,0.0172563,-0.156785,-0.0550323,-0.179444,0.339843,-0.188227,-0.719283
3240,1.63861,0.00730377,-0.152084,-0.0561446,-0.181304,0.341895,-0.191752,-0.73008
3241,1.65326,0.0170335,-0.156085,-0.0599846,-0.178216,0.338726,-0.18934,-0.732709
3242,1.65506,0.0166907,-0.160328,-0.0676542,-0.179211,0.339007,-0.185483,-0.730438
3243,1.66212,0.0158599,-0.154031,-0.0665241,-0.175638,0.335345,-0.182371,-0.72868
3244,1.64259,0.0206822,-0.159297,-0.0715918,-0.173715,0.328782,-0.187979,-0.73862
3245,1.65999,0.0125842,-0.157998,-0.0711441,-0.163649,0.33543,-0.187885,-0.733795
3246,1.6499,0.0309388,-0.156441,-0.0728593,-0.167606,0.334847,-0.181428,-0.727967
3247,1.64115,0.0027669,-0.150767,-0.0731747,-0.169801,0.339233,-0.182042,-0.72362
3248,1.63864,0.0189192,-0.150763,-0.079363,-0.171858,0.331601,-0.184542,-0.727228
3249,1.64535,0.0130852,-0.144772,-0.0806996,-0.173856,0.334948,-0.178703,-0.730563
3250,1.64354,0.0222923,-0.152722,-0.0777443,-0.176839,0.337359,-0.18328,-0.737425
3251,1.66537,0.0287997,-0.156836,-0.0810632,-0.174473,0.329714,-0.188721,-0.744073
3252,1.67488,0.0210624,-0.161732,-0.0744872,-0.17577,0.330766,-0.19169,-0.756741
3253,1.69119,0.0167874,-0.155435,-0.0763856,-0.168149,0.337534,-0.185463,-0.749074
3254,1.67204,0.0286115,-0.141463,-0.0694028,-0.162164,0.33629,-0.183534,-0.754204
3255,1.64706,0.0294523,-0.151126,-0.0660482,-0.164907,0.331494,-0.179311,-0.750575
3256,1.64346,0.0131852,-0.148448,-0.0761826,-0.164568,0.337815,-0.176049,-0.751338
3257,1.6544,0.0123472,-0.145422,-0.0640714,-0.165615,0.346194,-0.173323,-0.758571
3258,1.6532,0.0186615,-0.152058,-0.0551423,-0.172863,0.341103,-0.178307,-0.765285
3259,1.66476,0.0181184,-0.152305,-0.0534181,-0.173822,0.332201,-0.182118,-0.762917
3260,1.65678,0.0131274,-0.153464,-0.0551898,-0.180027,0.333517,-0.192432,-0.760007
3261,1.67464,0.0185333,-0.151165,-0.0446932,-0.180885,0.33071,-0.194234,-0.754597
3262,1.65628,0.0124238,-0.162555,-0.0415504,-0.168782,0.326478,-0.187053,-0.75531
3263,1.64173,0.0219262,-0.16366,-0.0392408,-0.173399,0.31985,-0.177002,-0.761599
3264,1.63475,0.0270271,-0.172023,-0.0327331,-0.168366,0.318513,-0.176579,-0.764475
3265,1.63269,0.0318626,-0.174424,-0.0399455,-0.170647,0.323507,-0.178946,-0.771506
